,Número de Noticia,Despacho,Delito,Hechos,DELITO O NO ,Fecha Hechos,Lugar Hechos,Nombre,No. Documento,Modalidad,Modo,Indiciados,Tipo Diligencia,Etapa,Grado Delito,Priorizado,Tipo Noticia,Número de Noticia Limpio
54,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-nywLMO,1,2025-02-06 15:40:45,"Antioquia, MEDELLÍN - Calle 49 37 79, Bomboná No. 1, Medellín, Antioquia, COL,BOMBONA 1",MAIKEL MOTATO HERNANDEZ,'155337431',TRÁMITES ADMINISTRATIVOS,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
55,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-hBBZYa,0,2025-02-04 18:43:50,"Antioquia, MEDELLÍN - Calle 49 37 79, Bomboná No. 1, Medellín, Antioquia, COL,BOMBONA 1",NORELA DE JESUS ROLDAN CARO,'0017202474',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHATSAPP,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
56,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA AGRAVADA CUANDO LA ESTAFA SE REALICE POR INDUCCION A ERROR ART. 247 C.P. N.2,sdv-id-YRVPqD,0,2025-02-03 13:12:43,"Antioquia, MEDELLÍN - Carrera 89 92C 64, Picacho, Medellín, Antioquia, COL,AURES 2",LIBIA DEL CARMEN MURILLO RENTERIA,'1014207847',VENTA,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INSTAGRAM,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,DE OFICIO (INFORMES),-9223372036854775808
57,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-FWHESx,0,2025-02-03 01:07:52,"Antioquia, MEDELLÍN - Calle 30A, San Pablo, Medellín, Antioquia, COL,SAN PABLO",ESTEBAN GIRALDO VILLARREAL,'1000638877',CONTRACTUAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INSTAGRAM,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
58,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-WzaizQ,0,2025-02-25 14:50:27,"Antioquia, MEDELLÍN - Calle 30A, San Pablo, Medellín, Antioquia, COL,SAN PABLO",NORELA DE JESUS ROLDAN CARO,'1000638877',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INSTAGRAM,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
59,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-vWgkMa,0,2025-02-02 05:17:16,"Antioquia, MEDELLÍN - Carrera 19 56 19, La Libertad, Medellín, Antioquia, COL,LA LIBERTAD",MAIKEL MOTATO HERNANDEZ,'155337431',SIMULACIÓN DE PERFILES POR RED SOCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES FACEBOOK,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
60,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-QckBya,0,2025-06-11 13:42:58,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1014483967',ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,1,INDAGACION SIN PRESO P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
61,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-nOuPJm,0,2025-02-10 11:35:38,"Antioquia, MEDELLÍN - Calle 49 37 79, Bomboná No. 1, Medellín, Antioquia, COL,BOMBONA 1",NORELA DE JESUS ROLDAN CARO,'1000638877',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHISPER,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
62,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-XSeYVk,0,2025-02-08 16:34:16,"Antioquia, MEDELLÍN - Calle 30, Belén, Medellín, Antioquia, COL,BELÉN",MAIKEL MOTATO HERNANDEZ,'43738812',PRÉSTAMO DE DINERO,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,1,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
63,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-lKOcVl,0,2025-05-08 05:30:03,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1014483967',PRÉSTAMO DE DINERO,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHISPER,1,INDAGACION SIN PRESO P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
64,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-MJIfnd,0,2025-02-07 19:15:41,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1030536697',PRÉSTAMO DE DINERO,PERSONAL SUPLANTACIÓN,1,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,AGRAVADO,NO,QUERELLA,-9223372036854775808
65,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-RrMKiC,0,2025-03-02 08:59:11,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",JIMENA GUTIERREZ JURADO,'6788198',CONTRACTUAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHISPER,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
66,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-fDUqgF,0,2025-02-02 03:27:46,"Antioquia, MEDELLÍN - Calle 49 37 79, Bomboná No. 1, Medellín, Antioquia, COL,BOMBONA 1",,'155337431',VENTA,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHISPER,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
67,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-CyVyTr,0,2025-03-02 05:21:19,"Antioquia, MEDELLÍN - Carrera 19 56 19, La Libertad, Medellín, Antioquia, COL,LA LIBERTAD",,'43738812',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION SIN PRESO P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
68,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-BZhDcg,1,2025-02-05 16:06:37,"Antioquia, MEDELLÍN - ",LIBIA DEL CARMEN MURILLO RENTERIA,'6788198',VENTA,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INSTAGRAM,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
69,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-OWEqxg,0,2025-02-11 17:18:34,"Antioquia, MEDELLÍN - Calle 30, Belén, Medellín, Antioquia, COL,BELÉN",MAIKEL MOTATO HERNANDEZ,'43738812',CONTRACTUAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHATSAPP,1,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
70,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-ZLFWpP,1,2025-04-21 16:21:30,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1030536697',ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
71,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-aLVmPX,0,2025-02-02 02:46:07,"Antioquia, MEDELLÍN - Calle 1 82 230, Altavista Sector Central, Medellín, Antioquia, COL,EL RINCÓN",DEBRA CARREÑO,'112418077',CONTRACTUAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
72,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-RJQEOl,1,2025-03-19 15:48:25,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",RICMAR VALENTINA VILCHEZ VASQUEZ,'1001772625',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHATSAPP,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
73,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-lUUZVQ,0,2025-07-07 09:59:22,"Antioquia, MEDELLÍN - KR 93 CON CL 62 B KR 93 CL 62 B",YENIFER ANDREA ALZATE ATEHORTUA,'1014483967',ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
74,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-HsTYXO,0,2025-02-17 20:23:12,"Antioquia, MEDELLÍN - Calle 30, Belén, Medellín, Antioquia, COL,BELÉN",ESTEBAN VILLEGAS ECHEVERRY,'1036948639',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES FACEBOOK,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
75,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-Soqqay,0,2025-02-03 00:34:09,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",JIMENA GUTIERREZ JURADO,'1088328101',VENTA,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES FACEBOOK,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
76,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-VxpLlr,0,2025-03-21 10:07:49,"Antioquia, MEDELLÍN - Calle 1 82 230, Altavista Sector Central, Medellín, Antioquia, COL,EL RINCÓN",JIMENA GUTIERREZ JURADO,'1088328101',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHATSAPP,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,DE OFICIO (INFORMES),-9223372036854775808
77,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-GAgdXj,0,2025-02-26 13:06:30,"Antioquia, MEDELLÍN - Carrera 75A 90 22, Kennedy, Medellín, Antioquia, COL,KENNEDY",NORELA DE JESUS ROLDAN CARO,'43738812',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INSTAGRAM,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
78,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA AGRAVADA CUANDO LA ESTAFA SE REALICE POR INDUCCION A ERROR ART. 247 C.P. N.2,sdv-id-zDKomv,0,2025-02-02 03:08:07,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",KELLY ALEJANDRA CARO HERRERA,'6788198',VENTA,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES FACEBOOK,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,DE OFICIO (INFORMES),-9223372036854775808
79,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-BWegDF,0,2025-02-02 12:44:54,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",LIBIA DEL CARMEN MURILLO RENTERIA,'6788198',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHATSAPP,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
80,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA AGRAVADA CUANDO LA ESTAFA SE REALICE POR INDUCCION A ERROR ART. 247 C.P. N.2,sdv-id-peJQPT,1,2025-02-02 02:51:06,"Antioquia, MEDELLÍN - Calle 30, Belén, Medellín, Antioquia, COL,BELÉN",DEBRA CARREÑO,'1001772625',TRÁMITES ADMINISTRATIVOS,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHATSAPP,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,DE OFICIO (INFORMES),-9223372036854775808
81,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-SFFRYr,1,2025-02-02 07:11:45,"Antioquia, MEDELLÍN - Calle 1 82 230, Altavista Sector Central, Medellín, Antioquia, COL,EL RINCÓN",RICMAR VALENTINA VILCHEZ VASQUEZ,'112418077',TRÁMITES ADMINISTRATIVOS,PÁGINAS WEB GOOGLE,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
82,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-pfLelS,0,2025-02-11 17:57:48,"Antioquia, MEDELLÍN - Carrera 75A 90 22, Kennedy, Medellín, Antioquia, COL,KENNEDY",HAROL STEVEN REY OVALLE,'1030536697',VENTA,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES VÍA TELEFÓNICA,0,INDAGACION SIN PRESO P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
83,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-TnnMim,1,2025-02-02 16:41:24,"Antioquia, MEDELLÍN - Calle 30A, San Pablo, Medellín, Antioquia, COL,SAN PABLO",KELLY ALEJANDRA CARO HERRERA,'1088328101',TRÁMITES ADMINISTRATIVOS,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
84,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-fkfFSe,0,2025-02-02 09:27:18,"Antioquia, MEDELLÍN - Calle 30A, San Pablo, Medellín, Antioquia, COL,SAN PABLO",,'0017202474',PRÉSTAMO DE DINERO,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
85,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-LoccHs,1,2025-02-02 05:44:11,"Antioquia, MEDELLÍN - Calle 30, Belén, Medellín, Antioquia, COL,BELÉN",DEBRA CARREÑO,'1001772625',ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
86,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-TEgaxG,1,2025-02-02 03:46:51,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",KELLY ALEJANDRA CARO HERRERA,'1152439128',ACUERDO COMERCIAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
87,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-imTEVX,0,2025-02-03 00:41:12,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1030536697',SIMULACIÓN DE PERFILES POR RED SOCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
88,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-IbwTRi,0,2025-06-08 17:33:02,"Antioquia, MEDELLÍN - Calle 49 37 79, Bomboná No. 1, Medellín, Antioquia, COL,BOMBONA 1",HAROL STEVEN REY OVALLE,'1030536697',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES FACEBOOK,1,INDAGACION SIN PRESO P.A.,QUERELLABLE,NINGUNO,NO,DE OFICIO (INFORMES),-9223372036854775808
89,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-VbmZIG,0,2025-04-17 15:20:26,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1030536697',PRÉSTAMO DE DINERO,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES VÍA TELEFÓNICA,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,DE OFICIO (INFORMES),-9223372036854775808
90,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-WZlAym,0,2025-02-05 15:48:11,"Antioquia, MEDELLÍN - Carrera 19 56 19, La Libertad, Medellín, Antioquia, COL,LA LIBERTAD",,,VENTA,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,1,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
91,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-ZYPBau,0,2025-02-09 06:23:26,"Antioquia, MEDELLÍN - Calle 42 67 33, San Joaquín, Medellín, Antioquia, COL,SAN JOAQUÍN",ESTEBAN GIRALDO VILLARREAL,'1000638877',CONTRACTUAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
92,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA AGRAVADA CUANDO LA ESTAFA SE REALICE POR INDUCCION A ERROR ART. 247 C.P. N.2,sdv-id-vioAda,0,2025-03-11 10:28:04,"Antioquia, MEDELLÍN - Carrera 19 56 19, La Libertad, Medellín, Antioquia, COL,LA LIBERTAD",NORELA DE JESUS ROLDAN CARO,'1000638877',SIMULACIÓN DE PERFILES POR RED SOCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INSTAGRAM,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
93,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA AGRAVADA CUANDO LA ESTAFA SE REALICE POR INDUCCION A ERROR ART. 247 C.P. N.2,sdv-id-fviXJv,0,2025-05-15 08:51:05,"Antioquia, MEDELLÍN - Calle 49 37 79, Bomboná No. 1, Medellín, Antioquia, COL,BOMBONA 1",NORELA DE JESUS ROLDAN CARO,,CONTRACTUAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHATSAPP,1,INDAGACION SIN PRESO P.A.,QUERELLABLE,NINGUNO,NO,DE OFICIO (INFORMES),-9223372036854775808
94,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-NFwLpR,0,2025-02-07 13:49:40,"Antioquia, MEDELLÍN - Carrera 75A 90 22, Kennedy, Medellín, Antioquia, COL,KENNEDY",HAROL STEVEN REY OVALLE,,CONTRACTUAL,PERSONAL SUPLANTACIÓN,1,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,AGRAVADO,NO,QUERELLA,-9223372036854775808
95,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-jfCJmF,0,2025-04-13 05:49:37,"Antioquia, MEDELLÍN - Carrera 75A 90 22, Kennedy, Medellín, Antioquia, COL,KENNEDY",HAROL STEVEN REY OVALLE,'1030536697',CONTRACTUAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,1,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
96,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-jOLykM,0,2025-02-02 05:22:08,"Antioquia, MEDELLÍN - Carrera 75A 90 22, Kennedy, Medellín, Antioquia, COL,KENNEDY",,,CONTRACTUAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION SIN PRESO P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
97,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-WOwSvw,0,2025-05-10 19:47:24,"Antioquia, MEDELLÍN - Carrera 19 56 19, La Libertad, Medellín, Antioquia, COL,LA LIBERTAD",HAROL STEVEN REY OVALLE,'1030536697',VENTA,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHISPER,1,INDAGACION SIN PRESO P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
98,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-YtlzKp,0,2025-03-15 05:39:52,"Antioquia, MEDELLÍN - Carrera 19 56 19, La Libertad, Medellín, Antioquia, COL,LA LIBERTAD",MAIKEL MOTATO HERNANDEZ,'1000638877',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,AGRAVADO,NO,QUERELLA,-9223372036854775808
99,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-MICzPi,0,2025-07-18 13:39:45,"Antioquia, MEDELLÍN - KR 93 CON CL 62 B KR 93 CL 62 B",YENIFER ANDREA ALZATE ATEHORTUA,'1014483967',CONTRACTUAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,1,INDAGACION SIN PRESO P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
100,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-gGabWc,0,2025-02-02 03:03:44,"Antioquia, MEDELLÍN - Calle 1 82 230, Altavista Sector Central, Medellín, Antioquia, COL,EL RINCÓN",RICMAR VALENTINA VILCHEZ VASQUEZ,'112418077',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
101,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-LCyzmJ,0,2025-05-18 16:15:59,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1030536697',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES WHISPER,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
102,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-KEtVYr,0,2025-02-02 23:57:29,"Antioquia, MEDELLÍN - Calle 42 67 33, San Joaquín, Medellín, Antioquia, COL,SAN JOAQUÍN",DEBRA CARREÑO,'1088328101',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES FACEBOOK,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,DE OFICIO (INFORMES),-9223372036854775808
103,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-UcBSZU,0,2025-05-04 20:13:04,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,,PRÉSTAMO DE DINERO,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,AGRAVADO,NO,QUERELLA,-9223372036854775808
104,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-nKcwuH,1,2025-02-25 12:11:52,"Antioquia, MEDELLÍN - Carrera 19 56 19, La Libertad, Medellín, Antioquia, COL,LA LIBERTAD",ESTEBAN GIRALDO VILLARREAL,'1000638877',SIMULACIÓN DE PERFILES POR RED SOCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES INSTAGRAM,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
105,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-RZvhyV,0,2025-03-18 08:21:18,"Antioquia, MEDELLÍN - Medellín, Antioquia, COL,CORAZÓN DE JESÚS",KELLY ALEJANDRA CARO HERRERA,'1001772625',ACUERDO COMERCIAL,MEDIOS DE COMUNICACIÓN Y REDES SOCIALES CHATS,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
106,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-OqOYJc,0,2025-08-12 18:51:20,"Antioquia, MEDELLÍN - KR 93 CON CL 62 B KR 93 CL 62 B",YENIFER ANDREA ALZATE ATEHORTUA,'1014483967',CONTRACTUAL,PERSONAL SUPLANTACIÓN,0,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,AGRAVADO,NO,QUERELLA,-9223372036854775808
107,-9223372036854775808,111,ESTAFA. ART. 246 C.P. MENOR CUANTIA,sdv-id-nQKjRO,0,2025-07-12 08:05:50,"Antioquia, MEDELLÍN - Almacentro, El Poblado, Perpetuo Socorro, Medellín, Antioquia, COL,PERPETUO SOCORRO",YENIFER ANDREA ALZATE ATEHORTUA,'1014483967',CONTRACTUAL,PERSONAL SUPLANTACIÓN,1,INDAGACION EN AVERIGUACION P.A.,QUERELLABLE,NINGUNO,NO,QUERELLA,-9223372036854775808
